regime,undefined_policy,law,mean_repeats,dataset,threshold,observed_mean_r2,observed_undefined_groups,observed_mean_slope,observed_mean_unit_types,boundary_f1,cuts_per_sequence,elements_total,n_groups,shuffle_mean,shuffle_sd,shuffle_z,shuffle_p,shuffle_undefined_rate,shuffle_dropped_replicates,rotate_mean,rotate_sd,rotate_z,rotate_p,rotate_undefined_rate,rotate_dropped_replicates,bigram_mean,bigram_sd,bigram_z,bigram_p,bigram_undefined_rate,bigram_dropped_replicates
finch,skip,zipf,2.0,0,0.5,0.8850222499309024,0,-0.835897356459676,47.7,0.5064478050810991,11.56,15536,30,0.5738463020636827,0.01776260567280011,17.51859798045979,0.004975124378109453,0.007833333333333333,0,0.8081197122222799,0.006556241241391034,11.72966870454971,0.004975124378109453,0.0,0,0.8453484551961155,0.008605738931150221,4.610155508108615,0.004975124378109453,0.0,0
finch,skip,zipf,2.0,1,0.5,0.9075659717403975,0,-0.8830989869635982,47.53333333333333,0.44676734214931135,12.156666666666666,15257,30,0.5648063362564425,0.0166677690091668,20.564218000348273,0.004975124378109453,0.012166666666666666,0,0.8393573221013171,0.004387545035631837,15.545971399757482,0.004975124378109453,0.0,0,0.849671394328095,0.009380999894476275,6.171471918083278,0.004975124378109453,0.0,0
finch,skip,zipf,2.0,2,0.5,0.9118204320678124,0,-0.9139457162418239,45.833333333333336,0.547971526913805,12.646666666666667,15843,30,0.5639470150701758,0.018711213867791336,18.591707596076954,0.004975124378109453,0.021333333333333333,0,0.8382009603826452,0.0057055806314944505,12.903063936874755,0.004975124378109453,0.0,0,0.8686482812848177,0.007449752565973866,5.795112039046758,0.004975124378109453,0.0,0
finch,skip,zipf,2.0,3,0.5,0.895353218595288,0,-0.8883612763716737,46.53333333333333,0.5389171992052023,11.96,14727,30,0.5340178462811945,0.019642022916109142,18.396036592430058,0.004975124378109453,0.010333333333333333,0,0.8346344137447281,0.005881187515574525,10.32424228776327,0.004975124378109453,0.0,0,0.8535046120388159,0.008243587742654478,5.076504049315388,0.004975124378109453,0.0,0
finch,skip,zipf,2.0,4,0.5,0.8727438469796187,0,-0.7848380778420894,49.333333333333336,0.48775996215491546,10.643333333333333,15513,30,0.5667720348807965,0.017849742936387077,17.14152484936308,0.004975124378109453,0.012666666666666666,0,0.7949965905524382,0.0071984945765886385,10.800488296543923,0.004975124378109453,0.0,0,0.8129104202614369,0.010625786780429858,5.630964365705191,0.004975124378109453,0.0,0
finch,skip,zipf,2.0,5,0.5,0.8862572515449162,0,-0.8395218553745111,46.46666666666667,0.5091691265727138,11.283333333333333,15400,30,0.5964910372322662,0.01854318923349399,15.626557582082713,0.004975124378109453,0.0275,0,0.811611710511745,0.006927129448647913,10.775825915558872,0.004975124378109453,0.0,0,0.84642134759301,0.0089754197439951,4.4383332577351515,0.004975124378109453,0.0,0
finch,skip,zipf,2.0,6,0.5,0.8878467592603935,0,-0.8240179764036348,48.86666666666667,0.4770069806891962,11.263333333333334,14975,30,0.5316064941254003,0.019922837175928666,17.881000682242824,0.004975124378109453,0.0145,0,0.8206644472291903,0.00603760508215098,11.12731142846934,0.004975124378109453,0.0,0,0.8449147194008576,0.010057784482003446,4.268538457585251,0.004975124378109453,0.0,0
finch,skip,zipf,2.0,7,0.5,0.8814188019641028,0,-0.929835263266117,41.86666666666667,0.6507512105780897,11.94,14514,30,0.6010338762185071,0.01490132294681989,18.816109599546195,0.004975124378109453,0.004,0,0.841239045225513,0.006084874578451759,6.603218557844661,0.004975124378109453,0.0,0,0.8410316245844294,0.009601737426256043,4.206236391055053,0.004975124378109453,0.0,0
finch,skip,zipf,2.0,8,0.5,0.9109439647387471,0,-0.8923850621650169,45.9,0.5473011533145126,11.826666666666666,15033,30,0.5630684118680286,0.01825473115328702,19.056733837905828,0.004975124378109453,0.0028333333333333335,0,0.8264216506583472,0.006175010248182369,13.687801425961888,0.004975124378109453,0.0,0,0.8663032808989684,0.008091078044425385,5.5172726791994515,0.004975124378109453,0.0,0
finch,skip,zipf,2.0,9,0.5,0.8755154741676735,0,-0.841247057358125,45.0,0.5308402998178126,11.063333333333333,16203,30,0.5262637784525717,0.01809777285197352,19.2980483605206,0.004975124378109453,0.017666666666666667,0,0.7974496632762071,0.006905609323572514,11.304695535698242,0.004975124378109453,0.0,0,0.829955666305475,0.011016271673536727,4.13568303436472,0.004975124378109453,0.0,0
